Header,seconds,nanoseconds,Orientation.x,Orientation.y,Orientation.z,Orientation.w,Linear.x,Linear.y,Linear.z,Angular.x,Angular.y,Angular.z,Magnetic.x,Magnetic.y,Magnetic.z,Roll,Pitch,Yaw
2877,58279,840102279,-0.00849578740004009,-0.00936724978989256,0.893811962003097,0.448263597460245,-0.205,-0.928,-9.576,-0.005327,0.029402,-0.386329,-0.00001889,-0.00001397,0.00002943,-1.396,0.389,126.726
2878,58279,863487279,-0.00853291298346521,-0.00931065404062747,0.89164242827426,0.452564118350686,0.082,-1.534,-9.599,-0.000267,0.016821,-0.384951,-0.00001889,-0.00001374,0.00002951,-1.394,0.389,126.174
2879,58279,890709279,-0.00854562896275929,-0.0092468913951301,0.889480225928823,0.456800169556413,-0.047,-1.237,-9.429,-0.004065,-0.019871,-0.374234,-0.00001868,-0.00001512,0.00003031,-1.39,0.387,125.629
2880,58279,914148279,-0.00861517839629291,-0.00908452911932298,0.887286629908512,0.461048464282742,-0.318,-0.765,-9.916,0.011447,0.047906,-0.383494,-0.00001838,-0.00001459,0.00002947,-1.379,0.396,125.081
2881,58279,938429279,-0.00854825228397641,-0.00900268723826296,0.885080372820831,0.465272621860258,0.02,-1.428,-9.47,0.001671,-0.004742,-0.380607,-0.00001816,-0.00001482,0.00002931,-1.369,0.387,124.535
2882,58279,963271279,-0.00854025933723879,-0.00897918362400221,0.882877947674036,0.469438992567491,-0.15,-1.315,-9.571,-0.009782,-0.014129,-0.370354,-0.00001831,-0.00001451,0.00003032,-1.368,0.381,123.995
2883,58279,988303279,-0.00852266300614223,-0.0090304928901174,0.880659369337913,0.473587256596707,-0.541,-0.933,-9.819,-0.000669,-0.014802,-0.379401,-0.00001809,-0.00001513,0.00002957,-1.374,0.37,123.456
2884,58280,13314280,-0.00861534744037,-0.00910217028779082,0.878441754046569,0.477685054227282,0.089,-1.292,-9.715,-0.007575,0.010492,-0.370088,-0.00001787,-0.00001536,0.0000295,-1.388,0.369,122.922
2885,58280,38325280,-0.00862365493167337,-0.00930994930584828,0.876241725767337,0.48170467658496,-0.393,-0.501,-9.725,-0.018023,0.0021,-0.361668,-0.00001779,-0.00001436,0.00002941,-1.411,0.352,122.397
2886,58280,63185280,-0.00870913739794748,-0.00945625531586282,0.874040674538605,0.48568264269303,-0.312,-0.597,-9.602,-0.008882,0.013553,-0.36732,-0.00001795,-0.00001566,0.00003035,-1.432,0.346,121.876
2887,58280,88199280,-0.00875862803257857,-0.00957331979931481,0.871868877492908,0.489567460563163,0.166,-1.245,-9.432,-0.008706,0.010226,-0.352318,-0.00001751,-0.00001582,0.00003021,-1.448,0.338,121.366
2888,58280,113189280,-0.00883015003521172,-0.00965856993744367,0.869727446940352,0.493358803018388,-0.308,-0.827,-9.373,-0.006745,0.004631,-0.348269,-0.00001742,-0.00001467,0.00002926,-1.462,0.334,120.867
2889,58280,140166280,-0.00896289097251964,-0.0096384685141028,0.867579182781041,0.497124861694824,-0.219,-0.949,-9.727,0.008747,0.030412,-0.352878,-0.00001727,-0.00001467,0.00003012,-1.469,0.342,120.37
2890,58280,163170280,-0.00900703773247617,-0.00958828830397681,0.865454381665953,0.500814987049996,-0.083,-1.075,-9.649,0.006806,-0.00358,-0.339137,-0.00001721,-0.00001544,0.00003048,-1.468,0.343,119.882
2891,58280,188135280,-0.00908765587727365,-0.00944577987268879,0.863327972092347,0.504472996657074,-0.393,-0.398,-9.621,0.005925,0.012841,-0.337205,-0.00001721,-0.00001567,0.00002971,-1.46,0.353,119.397
2892,58280,216412280,-0.00917371368812224,-0.00927854212395764,0.861168573763361,0.508151984346811,-0.067,-0.663,-9.814,0.01134,0.025061,-0.344852,-0.00001713,-0.00001544,0.00003031,-1.45,0.365,118.908
2893,58280,239006280,-0.00920420632272568,-0.0091736772993748,0.859006345965004,0.511799984195611,-0.005,-0.93,-9.627,-0.000946,-0.001585,-0.333678,-0.00001699,-0.00001582,0.00003032,-1.443,0.368,118.422
2894,58280,265638280,-0.00926258104136451,-0.00908199459717351,0.856819490004126,0.515453279663306,-0.377,-0.592,-9.636,-0.001229,0.01883,-0.340139,-0.00001706,-0.00001598,0.00003041,-1.439,0.373,117.934
2895,58280,289187280,-0.00931607988286135,-0.00893107346922863,0.854585946155805,0.519149600033835,-0.009,-1.023,-9.615,0.015919,0.032685,-0.350622,-0.00001662,-0.00001529,0.00002948,-1.429,0.381,117.439
2896,58280,313604280,-0.00924829194528305,-0.00875127483743371,0.852346015669292,0.522823252980869,0.183,-0.982,-9.64,0.01731,-0.001641,-0.33968,-0.0000164,-0.00001567,0.00003112,-1.409,0.379,116.946
2897,58280,338254280,-0.00908528414228763,-0.00848659062735645,0.850081998590778,0.526503590741303,-0.404,-0.568,-9.371,0.02446,0.002276,-0.346237,-0.00001647,-0.00001522,0.0000306,-1.375,0.373,116.451
2898,58280,363207280,-0.00894062296256478,-0.00810769596229579,0.847793758595839,0.530188714905518,-0.106,-1.035,-9.384,0.034192,0.022747,-0.349516,-0.00001633,-0.00001629,0.00003002,-1.331,0.376,115.954
2899,58280,389404280,-0.00875504342930742,-0.00778512425272412,0.845498324528849,0.533849533364814,-0.108,-0.992,-9.333,0.02606,0.00532,-0.341062,-0.00001618,-0.00001575,0.00003036,-1.29,0.372,115.459
2900,58280,413227280,-0.00862390874661064,-0.00752100253210519,0.843177072837507,0.537514173357332,-0.464,-0.671,-9.455,0.016466,0.020068,-0.34894,-0.00001625,-0.0000156,0.00003019,-1.258,0.37,114.962
2901,58280,438469280,-0.00860812778746349,-0.00732783473330672,0.840839175215463,0.541166965360133,0.064,-1.551,-9.533,0.011042,0.015549,-0.348666,-0.00001611,-0.00001621,0.00003106,-1.24,0.375,114.465
2902,58280,465372280,-0.00862731221466911,-0.00728839598863624,0.83851747054131,0.544757652874071,-0.058,-1.544,-9.75,-0.000785,-0.005639,-0.339694,-0.00001596,-0.00001576,0.00003012,-1.239,0.374,113.975
2903,58280,488327280,-0.00868226100056378,-0.00728799960537644,0.836184864973139,0.548330534436596,-0.513,-1.047,-9.607,0.004022,0.025634,-0.346238,-0.00001581,-0.00001576,0.00002996,-1.244,0.374,113.486
2904,58280,513435280,-0.00872531129849279,-0.00725341933588301,0.833842132619787,0.551886360330428,-0.103,-1.473,-9.482,0.011787,0.020273,-0.345993,-0.00001581,-0.00001568,0.00003115,-1.245,0.375,112.998
2905,58280,538314280,-0.00866142266723109,-0.00721666573109045,0.831508664159724,0.555397372086345,-0.27,-1.482,-9.468,0.005328,-0.016471,-0.334631,-0.00001567,-0.00001652,0.00003023,-1.239,0.366,112.515
2906,58280,564397280,-0.00864043367447644,-0.00705677299394355,0.829151566199781,0.558912537996133,-0.415,-1.168,-9.5,0.011306,0.016527,-0.34167,-0.00001545,-0.0000163,0.00003007,-1.224,0.369,112.03
2907,58280,592365280,-0.00866449169759854,-0.00691846316268283,0.826774465186959,0.562424257270175,-0.115,-1.278,-9.469,0.010081,0.011618,-0.341542,-0.00001551,-0.00001561,0.00003023,-1.214,0.375,111.544
2908,58280,613193280,-0.00873954193456443,-0.00687142241851545,0.824386672846481,0.565917854104135,-0.149,-1.166,-9.644,-0.004551,0.01923,-0.336473,-0.0000156,-0.00001675,0.00003109,-1.216,0.38,111.059
2909,58280,642910280,-0.00884666503679717,-0.00685438083453438,0.821959002005329,0.569436697977489,-0.439,-0.722,-9.533,-0.006293,0.027787,-0.3429,-0.00001522,-0.00001637,0.00003111,-1.223,0.386,110.569
2910,58280,663236280,-0.00892176870909083,-0.00680563492154904,0.819506578264029,0.572959905716271,0.117,-1.16,-9.623,0.003817,0.024538,-0.347159,-0.00001522,-0.00001599,0.00003016,-1.225,0.391,110.077
2911,58280,688308280,-0.00888860121002062,-0.00680069643879069,0.817058967267238,0.576445476436993,0.058,-1.271,-9.463,0.000439,-0.018152,-0.337823,-0.00001514,-0.00001568,0.00003119,-1.224,0.383,109.589
2912,58280,713316280,-0.00887181878369282,-0.00677387077024026,0.814596679143521,0.579920387496944,-0.424,-0.815,-9.396,0.005945,0.008502,-0.34316,-0.00001486,-0.00001684,0.00003096,-1.222,0.378,109.101
2913,58280,739173280,-0.00887944313717852,-0.00675114738336017,0.81210937392519,0.583398613540877,-0.024,-1.134,-9.687,0.010454,0.028859,-0.348919,-0.00001486,-0.00001676,0.00003053,-1.222,0.375,108.611
2914,58280,763250280,-0.00880371734552945,-0.00689683328323569,0.809631610938125,0.586831818173913,-0.177,-1.294,-9.339,-0.009308,-0.035026,-0.335955,-0.00001477,-0.00001546,0.00003086,-1.232,0.353,108.126
2915,58280,790407280,-0.0088222535088102,-0.00700782001112345,0.807144632820034,0.590246219819772,-0.363,-0.966,-9.408,-0.011014,0.012565,-0.338146,-0.00001486,-0.00001691,0.00003122,-1.245,0.342,107.642
2916,58280,813406280,-0.00878801955309093,-0.00710423181847359,0.804633027404163,0.593664881741387,-0.364,-1.391,-9.384,-0.000128,-0.003693,-0.342612,-0.00001462,-0.00001771,0.00003194,-1.253,0.327,107.156
2917,58280,841862280,-0.00875488978432914,-0.0071140237750372,0.802123272038795,0.597051923223072,-0.04,-1.743,-9.396,-0.005679,-0.01419,-0.332271,-0.00001439,-0.000017,0.0000316,-1.253,0.318,106.673
2918,58280,865704280,-0.00869238762424072,-0.00711369130781736,0.799594124006879,0.600435737316691,-0.443,-1.191,-9.639,-0.001154,-0.012435,-0.338986,-0.0000144,-0.00001755,0.00003257,-1.25,0.307,106.189
2919,58280,889289280,-0.0087312149232979,-0.00701525456813612,0.797014555209178,0.603856233613617,-0.061,-0.989,-10.016,0.014903,0.019618,-0.351427,-0.00001416,-0.00001693,0.0000324,-1.245,0.312,105.698
2920,58280,914385280,-0.00864947519090068,-0.00697531596841057,0.79441995250692,0.607267215157352,-0.028,-1.039,-9.7,0.013622,-0.019625,-0.344282,-0.0000141,-0.00001771,0.00003171,-1.237,0.302,105.207
2921,58280,942031280,-0.00856819921872973,-0.00683641267053753,0.791790247466852,0.610694730156014,-0.439,-0.701,-9.624,0.015748,0.006246,-0.347773,-0.00001401,-0.00001661,0.00003179,-1.22,0.299,104.712
2922,58280,963190280,-0.00841120422199726,-0.00660149068512622,0.789114397954874,0.614153188467329,-0.339,-0.901,-9.917,0.030573,0.003708,-0.356565,-0.00001386,-0.00001638,0.00003171,-1.189,0.296,104.211
2923,58280,988244280,-0.00816661210402111,-0.00635769386740552,0.786418133278051,0.617607809072146,0.021,-1.559,-9.548,0.023943,-0.020181,-0.348605,-0.00001372,-0.00001748,0.00003217,-1.151,0.286,103.709
2924,58281,17959281,-0.00791842682354094,-0.00618423591518525,0.783700764595172,0.621057296322753,-0.174,-1.034,-9.472,0.014138,-0.011706,-0.34644,-0.00001341,-0.00001685,0.00003174,-1.119,0.271,103.206
2925,58281,38319281,-0.0076814160291012,-0.00595823537477521,0.780941377397183,0.624528670557243,-0.427,-0.911,-9.69,0.028169,0.013536,-0.35925,-0.00001349,-0.00001685,0.00003156,-1.083,0.261,102.698
2926,58281,63238281,-0.00740700902357361,-0.00571832361090148,0.778172175395844,0.627981291466637,-0.092,-1.597,-9.45,0.03028,0.005957,-0.355229,-0.00001326,-0.00001678,0.00003244,-1.043,0.249,102.191
2927,58281,91235281,-0.00707394233453932,-0.00554965936530164,0.775392720340796,0.631415306959909,-0.228,-1.203,-9.549,0.018536,-0.021345,-0.347928,-0.00001311,-0.0000174,0.00003194,-1.005,0.227,101.685
2928,58281,114116281,-0.00674226689106434,-0.00535907376005484,0.772559460197675,0.634884007220753,-0.593,-0.73,-9.553,0.025032,-0.004662,-0.360494,-0.00001304,-0.00001717,0.00003176,-0.965,0.207,101.172
2929,58281,138300281,-0.00643832609493173,-0.00512454488947064,0.769694224112956,0.63835968572892,-0.133,-1.635,-9.646,0.033523,0.01601,-0.36324,-0.00001311,-0.00001654,0.00003184,-0.923,0.193,100.656
2930,58281,163313281,-0.00611590777857441,-0.00500910214035938,0.766812574271351,0.641822390157226,-0.207,-1.631,-9.738,0.019822,-0.012851,-0.359008,-0.00001303,-0.00001701,0.00003246,-0.89,0.169,100.14
2931,58281,188123281,-0.00589333327576229,-0.00487999519721171,0.763875988058651,0.645317696283929,-0.473,-1.03,-9.548,0.015345,-0.011814,-0.367426,-0.00001258,-0.00001725,0.00003266,-0.863,0.155,99.617
2932,58281,213171281,-0.00569831356597419,-0.00478587971492355,0.760883610869034,0.648845709925525,-0.375,-1.574,-9.604,0.016865,-0.006677,-0.376728,-0.0000125,-0.00001655,0.00003178,-0.841,0.141,99.087
2933,58281,238172281,-0.0056153221789553,-0.00475780074310032,0.75787452122934,0.652358828836028,-0.122,-1.86,-9.513,-0.00178,-0.009313,-0.369212,-0.00001258,-0.0000167,0.00003283,-0.833,0.132,98.557
2934,58281,267854281,-0.00561680825432936,-0.00476106380370818,0.754826114105542,0.655883618640394,-0.404,-1.269,-9.591,-0.000452,0.020225,-0.371484,-0.00001221,-0.00001717,0.00003303,-0.834,0.128,98.023
2935,58281,289812281,-0.00562754889825894,-0.0047215696720576,0.751744311947641,0.659413775203094,-0.471,-1.368,-9.599,0.006211,0.015382,-0.381232,-0.00001228,-0.00001741,0.00003224,-0.832,0.128,97.486
2936,58281,316578281,-0.00565772362465379,-0.00466462520068828,0.74863453309677,0.662942355933082,-0.146,-1.816,-9.33,0.000576,0.016746,-0.374906,-0.00001228,-0.0000167,0.00003284,-0.83,0.131,96.947
2937,58281,338680281,-0.00568094103921013,-0.00461336760728854,0.745513971857694,0.666449819201111,-0.24,-1.221,-9.369,-0.004572,0.006843,-0.372912,-0.00001213,-0.00001765,0.00003286,-0.828,0.133,96.409
2938,58281,364267281,-0.0057448031125225,-0.00448964100655936,0.74234232392896,0.669981129931718,-0.397,-1.124,-9.49,0.002219,0.02998,-0.382036,-0.00001198,-0.00001757,0.00003304,-0.823,0.144,95.865
2939,58281,388344281,-0.00580009833191644,-0.00439584606009724,0.739142003962119,0.673510306807267,0.107,-1.625,-9.342,-0.000269,0.028826,-0.380069,-0.0000116,-0.00001718,0.00003227,-0.82,0.152,95.319
2940,58281,413721281,-0.005819988075059,-0.00439277031837565,0.735918465975994,0.677030902354742,0.017,-1.13,-9.693,-0.003225,0.001155,-0.378715,-0.00001183,-0.00001765,0.00003331,-0.822,0.15,94.772
2941,58281,443072281,-0.00580544645370288,-0.00432632254798557,0.732648836338038,0.680568337742216,-0.309,-0.815,-9.491,0.004465,0.007901,-0.39011,-0.0000116,-0.00001726,0.00003323,-0.816,0.15,94.22
2942,58281,464161281,-0.00577860915817758,-0.00424718620315127,0.729338395568156,0.684115541290812,0.035,-1.347,-9.633,0.015669,0.021908,-0.396606,-0.00001123,-0.00001718,0.00003256,-0.808,0.15,93.664
2943,58281,493087281,-0.00566110551454667,-0.00430177316252658,0.726010013735188,0.687647370814609,0.047,-1.383,-9.558,0.002544,-0.027332,-0.389544,-0.00001115,-0.00001718,0.00003247,-0.804,0.132,93.108
2944,58281,516139281,-0.00561845012479038,-0.00435905112277784,0.722640378225744,0.691187612337821,-0.427,-0.88,-9.543,-0.003386,-0.01125,-0.391692,-0.00001123,-0.00001726,0.00003247,-0.806,0.12,92.548
2945,58281,538766281,-0.00557058268789094,-0.00441037551139258,0.719229257069602,0.69473649175171,-0.492,-1.303,-9.574,-0.002971,-0.008562,-0.398648,-0.00001101,-0.00001797,0.00003301,-0.807,0.108,91.984
2946,58281,563446281,-0.00555374747789538,-0.00449360433833975,0.715812690011953,0.69825579569872,-0.045,-1.546,-9.463,-0.011938,-0.028262,-0.388306,-0.00001078,-0.00001742,0.0000325,-0.813,0.096,91.422
2947,58281,588347281,-0.00548209922236032,-0.00460753667884838,0.712378689891931,0.701758733028472,-0.383,-1.132,-9.649,-0.00838,-0.020107,-0.388838,-0.00001055,-0.00001758,0.00003225,-0.817,0.077,90.86
2948,58281,616056281,-0.00541822808761892,-0.00461729900666266,0.708915900926625,0.705257094092407,-0.498,-1.209,-9.784,0.001334,0.014833,-0.396556,-0.00001062,-0.00001734,0.00003303,-0.813,0.067,90.296
2949,58281,638412281,-0.00531751286486237,-0.00464032120534522,0.705448218401411,0.708726324211482,-0.012,-1.445,-9.664,0.002057,0.021469,-0.390089,-0.00001018,-0.00001797,0.00003262,-0.807,0.053,89.734
2950,58281,668136281,-0.00516216771372961,-0.00475753310939972,0.701981575462938,0.712160505513876,-0.076,-1.074,-9.709,-0.004331,-0.013296,-0.384025,-0.00001025,-0.00001813,0.00003253,-0.804,0.027,89.175
2951,58281,690564281,-0.00501977549490842,-0.00481443006253319,0.698486126718568,0.715589794434526,-0.366,-0.955,-9.497,0.002647,0.000118,-0.393824,-0.00000972,-0.0000172,0.00003264,-0.797,0.007,88.614
2952,58281,717227281,-0.00490140391469959,-0.00478591070915809,0.69495569632104,0.719019924236657,-0.217,-1.378,-9.703,0.012947,0.013786,-0.399573,-0.0000098,-0.00001837,0.00003343,-0.785,-0.004,88.05
2953,58281,739964281,-0.00475407766179236,-0.00486447265247782,0.691445514097299,0.722396592382689,-0.029,-1.539,-9.511,0.001229,-0.026684,-0.388808,-0.0000095,-0.00001837,0.00003345,-0.779,-0.026,87.492
2954,58281,763400281,-0.00464312355383813,-0.00488178526829726,0.687900357837924,0.725773867856038,-0.236,-1.152,-9.67,0.001924,-0.013769,-0.39083,-0.00000892,-0.00001879,0.00003337,-0.771,-0.04,86.931
2955,58281,791759281,-0.00450748058626372,-0.00488866810907537,0.684326061921366,0.729145818419114,-0.477,-1.11,-9.654,0.009919,-0.015353,-0.400898,-0.00000891,-0.00001863,0.00003444,-0.76,-0.055,86.368
2956,58281,816842281,-0.00443134245266084,-0.00483315602573455,0.680748473984324,0.732487896811211,-0.178,-1.692,-9.569,0.006228,0.000721,-0.391814,-0.00000877,-0.00001943,0.00003473,-0.749,-0.06,85.807
2957,58281,840146281,-0.00427833397408404,-0.00487442448361812,0.67717315283968,0.735795118845951,-0.508,-1.444,-9.306,-0.000801,-0.0284,-0.386761,-0.00000877,-0.00001959,0.00003375,-0.739,-0.079,85.249
2958,58281,864409281,-0.00420486748370297,-0.00475288724488998,0.673557123819252,0.739107928590012,-0.507,-1.218,-9.308,0.008161,0.031455,-0.392817,-0.00000853,-0.00001839,0.00003473,-0.723,-0.078,84.687
2959,58281,892633281,-0.00405178300603056,-0.00466711313615311,0.669924639560037,0.74240337985478,-0.3,-1.379,-9.409,0.019474,0.003241,-0.395875,-0.00000853,-0.00001919,0.00003456,-0.703,-0.086,84.125
2960,58281,915915281,-0.00387527655573171,-0.0046214084237814,0.666295289697806,0.745663604946838,-0.078,-1.349,-9.283,0.00795,-0.024749,-0.387444,-0.0000083,-0.0000192,0.00003404,-0.684,-0.099,83.566
2961,58281,943081281,-0.00368693961876213,-0.00459054384804216,0.66263691714313,0.748917651963469,-0.417,-1.02,-9.305,0.004333,-0.016759,-0.391212,-0.00000792,-0.00001896,0.00003352,-0.665,-0.114,83.005
2962,58281,967871281,-0.00361356505364365,-0.00443023406129073,0.658937259925471,0.752176177936844,-0.257,-1.27,-9.52,0.009252,0.023623,-0.39878,-0.00000799,-0.00001928,0.0000345,-0.646,-0.109,82.44
2963,58281,990852281,-0.00353275823380784,-0.0044506934982999,0.65524675023749,0.755393544617542,-0.087,-1.975,-9.405,-0.000531,-0.001691,-0.391747,-0.00000776,-0.00001856,0.00003397,-0.64,-0.12,81.879
2964,58282,14898282,-0.0035202291966296,-0.00455357976613127,0.651553211502452,0.758581100132714,-0.198,-1.656,-9.534,-0.020157,-0.028073,-0.382009,-0.00000768,-0.0000188,0.00003371,-0.646,-0.133,81.32
2965,58282,38421282,-0.00359390278251718,-0.00463743266668477,0.647844264151488,0.761750213316064,-0.421,-1.121,-9.594,-0.022253,-0.002192,-0.384135,-0.00000753,-0.0000188,0.00003327,-0.658,-0.138,80.761
2966,58282,65506282,-0.00368647647445907,-0.00471287941587131,0.644106588140392,0.764912349078611,-0.505,-1.184,-9.892,-0.011609,0.004935,-0.39302,-0.0000073,-0.00001881,0.00003302,-0.671,-0.141,80.2
2967,58282,90136282,-0.00374844546953319,-0.00485242272891353,0.640373109763414,0.768039506433202,-0.28,-1.31,-9.686,-0.015404,-0.003896,-0.386132,-0.00000731,-0.00001992,0.00003454,-0.686,-0.152,79.642
2968,58282,113472282,-0.00376389272695866,-0.00500845070853997,0.636624298421567,0.771148656999601,-0.429,-0.719,-9.691,-0.010925,0.007368,-0.384623,-0.00000707,-0.00001873,0.00003356,-0.698,-0.168,79.084
2969,58282,138380282,-0.00374970820450192,-0.00503725997999668,0.632841065653228,0.774256256883444,-0.474,-0.628,-9.656,0.002247,0.0332,-0.395711,-0.00000699,-0.00001921,0.00003366,-0.698,-0.175,78.523
2970,58282,163635282,-0.00368300986093521,-0.00503462021786796,0.629029352743197,0.777356521439874,-0.259,-1.217,-9.621,0.009294,0.015284,-0.399299,-0.00000699,-0.00001873,0.00003446,-0.691,-0.183,77.96
2971,58282,188234282,-0.00358765519076026,-0.00505460574611405,0.625215919135108,0.780427212590019,-0.039,-1.39,-9.409,-0.000481,-0.029355,-0.390392,-0.00000646,-0.00001953,0.00003369,-0.683,-0.195,77.399
2972,58282,214875282,-0.00354139221778006,-0.00501411138681391,0.621387946081085,0.783478996331932,-0.228,-1.052,-9.368,0.00117,-0.005029,-0.390416,-0.00000646,-0.00001993,0.00003352,-0.675,-0.198,76.838
2973,58282,238173282,-0.00354340927807845,-0.00491235831068527,0.617531791831802,0.786522599207117,-0.368,-1.218,-9.464,0.00571,0.017622,-0.399092,-0.0000063,-0.00001881,0.00003352,-0.667,-0.192,76.275
2974,58282,265764282,-0.00358190525974901,-0.0048620685630285,0.613680997066338,0.789530977279336,-0.22,-1.904,-9.489,-0.000089,0.010575,-0.393387,-0.00000615,-0.00001953,0.00003469,-0.666,-0.188,75.715
